TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.DefaultParser,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,222,0.3,2,56,309,254957,1773521321763,0.8403361344537815,1111111111111111111101111111111111111111111110000111111111111011111111111111111111111111111000000000000111110111111111111000111110000000000011111111111111111111111111111111111111011011111111111111111111111111111110111011111111111101111111,0.7105263157894737,011111111111111111100011111111111111011110000011111110001011111111011111111101000000000000000000111011111111111110100000101111111101111111111111111111111101111111101010000001111101111110001111011111011101101111111110001000111111,1.0,1111111111111111111111,0,0,13,2,0.6572934973637962,11111111111111001101111111111111111111111111111111111111111111111011111111111111111111110000011000000000000000000000000000111110000011111111011111111101111110000000011110001111111111111011101111110101010111111111111111110111000000000000000000000000000000000000000011111111100011111111101111111110111011111111111111111111111111010110111010011110001111010110001111111011111111111101111011111110101111010111111100000000000000000101011110011101111111000000001101111001000000001001010111010111100111011111110001000111111010111101111100111110111111111111111111001100011111111,0.6,101111010101010,1.0,11111111111111111,1.0,11111111111111111,0.7105263157894737,111110111111111111100011111111111111011110000011111101001011111111101111111101000000000000000000111011111111111110010000101111111111011111111111111111111101111111101000010011011101111110001111011111101111001111111100011000111111
