TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.PosixParser,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,82,0.3,2,17,89,96808,1773522626681,0.8970588235294118,11111111111111111111111111111111111111011110000001111111111111111111,0.896551724137931,1111111111111111111111111111111110111110011000111111111111,1.0,111,0,0,2,1,0.9306930693069307,11111111111111111111111111111111111111101111111111111101110111101111111101111101111111110111111111111,0.6666666666666666,110,1.0,111,1.0,111,0.896551724137931,1111111111111111111111111111111110110111011000111111111111
